taxi_ID,trip_ID,time,hour,status,latitude,longitude,rounded_latitude,rounded_longitude,distance_meter,duration_min
AK2797,AK2797_T_7751,9/23/2016 9:54,9,O,13.7431488,100.6015244,13.74,100.6,,
AK2797,AK2797_T_7751,9/23/2016 10:00,10,D,13.73710537,100.617836,13.74,100.62,2067,6
AK2797,AK2797_T_7752,9/23/2016 10:13,10,O,13.73672199,100.6196518,13.74,100.62,,
AK2797,AK2797_T_7752,9/23/2016 10:21,10,D,13.72309494,100.6585312,13.72,100.66,4809,8
AK2797,AK2797_T_7754,9/23/2016 10:25,10,O,13.71579456,100.6543274,13.72,100.65,,
AK2797,AK2797_T_7754,9/23/2016 10:39,10,D,13.69994068,100.6851273,13.7,100.69,5437,14
AK2797,AK2797_T_7759,9/23/2016 14:32,14,O,13.67489624,100.6456223,13.67,100.65,,
AK2797,AK2797_T_7759,9/23/2016 15:20,15,D,13.74365425,100.5890656,13.74,100.59,15364,48
AK2797,AK2797_T_7763,9/23/2016 16:17,16,O,13.8130188,100.5488739,13.81,100.55,,
AK2797,AK2797_T_7763,9/23/2016 17:36,17,D,13.74432564,100.6023788,13.74,100.6,17389,79
AK2797,AK2797_T_7765,9/23/2016 18:00,18,O,13.75636864,100.614151,13.76,100.61,,
AK2797,AK2797_T_7765,9/23/2016 18:14,18,D,13.7588129,100.6172867,13.76,100.62,782,14
AK2797,AK2797_T_7767,9/23/2016 18:35,18,O,13.73676682,100.6123123,13.74,100.61,,
AK2797,AK2797_T_7767,9/23/2016 18:37,18,D,13.73635006,100.613945,13.74,100.61,190,2
AK2797,AK2797_T_7769,9/23/2016 18:54,18,O,13.70928288,100.6633835,13.71,100.66,,
AK2797,AK2797_T_7769,9/23/2016 19:04,19,D,13.70059776,100.6858063,13.7,100.69,4908,10
AK2799,AK2799_T_8400,9/23/2016 13:18,13,O,13.60271931,100.4986954,13.6,100.5,,
AK2799,AK2799_T_8400,9/23/2016 13:31,13,D,13.61882877,100.5113678,13.62,100.51,2938,13
AK2799,AK2799_T_8404,9/23/2016 14:10,14,O,13.63971806,100.5247345,13.64,100.52,,
AK2799,AK2799_T_8404,9/23/2016 14:36,14,D,13.67850018,100.4975433,13.68,100.5,5730,26
AK2799,AK2799_T_8406,9/23/2016 15:12,15,O,13.77867889,100.4771194,13.78,100.48,,
AK2799,AK2799_T_8406,9/23/2016 15:21,15,D,13.78169346,100.4737244,13.78,100.47,1082,9
AK2799,AK2799_T_8407,9/23/2016 15:27,15,O,13.78338528,100.4721222,13.78,100.47,,
AK2799,AK2799_T_8407,9/23/2016 16:05,16,D,13.75689888,100.4779282,13.76,100.48,9670,38
AK2799,AK2799_T_8409,9/23/2016 18:20,18,O,13.91383743,100.5988541,13.91,100.6,,
AK2799,AK2799_T_8409,9/23/2016 18:37,18,D,13.86613178,100.5728683,13.87,100.57,6024,17
AK2799,AK2799_T_8410,9/23/2016 18:43,18,O,13.86626434,100.5721359,13.87,100.57,,
AK2799,AK2799_T_8410,9/23/2016 19:03,19,D,13.84029579,100.5582809,13.84,100.56,3262,20
AK2799,AK2799_T_8412,9/23/2016 19:21,19,O,13.83173656,100.5261307,13.83,100.53,,
AK2799,AK2799_T_8412,9/23/2016 20:03,20,D,13.75988197,100.4293518,13.76,100.43,20309,42
AK2801,AK2801_T_3321,9/23/2016 5:31,5,O,13.63723373,100.6195908,13.64,100.62,,
AK2801,AK2801_T_3321,9/23/2016 5:34,5,D,13.63558578,100.6195755,13.64,100.62,291,3
AK2801,AK2801_T_3323,9/23/2016 5:49,5,O,13.62875938,100.6343689,13.63,100.63,,
AK2801,AK2801_T_3323,9/23/2016 6:01,6,D,13.6327858,100.6506119,13.63,100.65,2375,12
AK2801,AK2801_T_3324,9/23/2016 12:19,12,O,13.63319874,100.6496964,13.63,100.65,,
AK2801,AK2801_T_3324,9/23/2016 12:40,12,D,13.63711262,100.619545,13.64,100.62,4611,21
AK2803,AK2803_T_6068,9/23/2016 8:10,8,O,13.72735023,100.6149597,13.73,100.61,,
AK2803,AK2803_T_6068,9/23/2016 8:23,8,D,13.71122074,100.6040649,13.71,100.6,2591,13
AK2803,AK2803_T_6072,9/23/2016 9:04,9,O,13.71914864,100.5694885,13.72,100.57,,
AK2803,AK2803_T_6072,9/23/2016 9:09,9,D,13.72964191,100.5704651,13.73,100.57,1210,5
AK2803,AK2803_T_6074,9/23/2016 9:52,9,O,13.74554443,100.5014954,13.75,100.5,,
AK2803,AK2803_T_6074,9/23/2016 9:55,9,D,13.74726963,100.4970779,13.75,100.5,573,3
AK2803,AK2803_T_6076,9/23/2016 10:02,10,O,13.75469589,100.4939346,13.75,100.49,,
AK2803,AK2803_T_6076,9/23/2016 10:11,10,D,13.75773716,100.4977951,13.76,100.5,2323,9
AK2803,AK2803_T_6078,9/23/2016 10:19,10,O,13.76107502,100.5117569,13.76,100.51,,
AK2803,AK2803_T_6078,9/23/2016 10:22,10,D,13.76094723,100.5083084,13.76,100.51,600,3
AK2803,AK2803_T_6082,9/23/2016 10:34,10,O,13.74576569,100.509407,13.75,100.51,,
AK2803,AK2803_T_6082,9/23/2016 10:40,10,D,13.73692894,100.5157623,13.74,100.52,1429,6
AK2803,AK2803_T_6084,9/23/2016 11:16,11,O,13.76813793,100.5388336,13.77,100.54,,
AK2803,AK2803_T_6084,9/23/2016 11:58,11,D,13.7577076,100.5357971,13.76,100.54,2246,42
AK2803,AK2803_T_6086,9/23/2016 12:17,12,O,13.76048946,100.5396576,13.76,100.54,,
AK2803,AK2803_T_6086,9/23/2016 12:38,12,D,13.75099564,100.5380859,13.75,100.54,2614,21
AK2803,AK2803_T_6088,9/23/2016 12:57,12,O,13.73033333,100.5477905,13.73,100.55,,
AK2803,AK2803_T_6088,9/23/2016 13:03,13,D,13.73409653,100.5448685,13.73,100.54,1040,6
AK2803,AK2803_T_6089,9/23/2016 13:17,13,O,13.73412323,100.5444946,13.73,100.54,,
AK2803,AK2803_T_6089,9/23/2016 13:39,13,D,13.73130703,100.5222168,13.73,100.52,4098,22
AK2803,AK2803_T_6093,9/23/2016 13:49,13,O,13.73645782,100.5389099,13.74,100.54,,
AK2803,AK2803_T_6093,9/23/2016 14:10,14,D,13.74766445,100.5631332,13.75,100.56,3969,21
AK2803,AK2803_T_6095,9/23/2016 14:44,14,O,13.76448441,100.5393295,13.76,100.54,,
AK2803,AK2803_T_6095,9/23/2016 15:15,15,D,13.75397491,100.5376282,13.75,100.54,2265,31
AK2803,AK2803_T_6097,9/23/2016 15:56,15,O,13.80110073,100.5484543,13.8,100.55,,
AK2803,AK2803_T_6097,9/23/2016 16:04,16,D,13.78404427,100.5352325,13.78,100.54,2676,8
AK2803,AK2803_T_6099,9/23/2016 17:16,17,O,13.80176544,100.5769501,13.8,100.58,,
AK2803,AK2803_T_6099,9/23/2016 17:21,17,D,13.79260826,100.5742874,13.79,100.57,1872,5
AK2803,AK2803_T_6101,9/23/2016 17:53,17,O,13.80219841,100.5796432,13.8,100.58,,
AK2803,AK2803_T_6101,9/23/2016 18:01,18,D,13.80224895,100.5748825,13.8,100.57,724,8
AK2803,AK2803_T_6103,9/23/2016 18:14,18,O,13.79698658,100.5856171,13.8,100.59,,
AK2803,AK2803_T_6103,9/23/2016 18:43,18,D,13.76248932,100.5674744,13.76,100.57,4945,29
AK2803,AK2803_T_6105,9/23/2016 18:45,18,O,13.76219559,100.5672989,13.76,100.57,,
AK2803,AK2803_T_6105,9/23/2016 19:01,19,D,13.75108147,100.5692215,13.75,100.57,1572,16
AK2803,AK2803_T_6110,9/23/2016 20:23,20,O,13.76964474,100.6769714,13.77,100.68,,
AK2803,AK2803_T_6110,9/23/2016 20:29,20,D,13.76916313,100.6604462,13.77,100.66,2683,6
AK2803,AK2803_T_6111,9/23/2016 20:43,20,O,13.76846123,100.6595154,13.77,100.66,,
AK2803,AK2803_T_6111,9/23/2016 21:15,21,D,13.74063778,100.5617905,13.74,100.56,12386,32
AK2803,AK2803_T_6113,9/23/2016 21:32,21,O,13.74712944,100.574501,13.75,100.57,,
AK2803,AK2803_T_6113,9/23/2016 21:34,21,D,13.748806,100.5642395,13.75,100.56,1127,2
AK2804,AK2804_T_8201,9/23/2016 3:42,3,O,13.54946518,100.6109085,13.55,100.61,,
AK2804,AK2804_T_8201,9/23/2016 4:17,4,D,13.64019871,100.6051178,13.64,100.61,12517,35
AK2804,AK2804_T_8203,9/23/2016 4:59,4,O,13.9168663,100.6001129,13.92,100.6,,
AK2804,AK2804_T_8203,9/23/2016 5:23,5,D,13.76193142,100.5426025,13.76,100.54,19162,24
AK2804,AK2804_T_8205,9/23/2016 5:45,5,O,13.73409653,100.6326523,13.73,100.63,,
AK2804,AK2804_T_8205,9/23/2016 5:48,5,D,13.73677158,100.6302032,13.74,100.63,401,3
AK2804,AK2804_T_8207,9/23/2016 6:02,6,O,13.74836159,100.5834198,13.75,100.58,,
AK2804,AK2804_T_8207,9/23/2016 6:16,6,D,13.74878693,100.5644455,13.75,100.56,4034,14
AK2804,AK2804_T_8209,9/23/2016 6:19,6,O,13.73894596,100.5616531,13.74,100.56,,
AK2804,AK2804_T_8209,9/23/2016 7:18,7,D,13.73227692,100.5649643,13.73,100.56,9529,59
AK2804,AK2804_T_8211,9/23/2016 8:04,8,O,13.7277422,100.5400543,13.73,100.54,,
AK2804,AK2804_T_8211,9/23/2016 8:17,8,D,13.74308491,100.5470428,13.74,100.55,2382,13
AK2804,AK2804_T_8215,9/23/2016 8:37,8,O,13.74232197,100.5480728,13.74,100.55,,
AK2804,AK2804_T_8215,9/23/2016 8:53,8,D,13.74032974,100.5395737,13.74,100.54,3713,16
AK2804,AK2804_T_8217,9/23/2016 9:22,9,O,13.73749638,100.5615692,13.74,100.56,,
AK2804,AK2804_T_8217,9/23/2016 9:44,9,D,13.74069595,100.5592651,13.74,100.56,3603,22
AK2804,AK2804_T_8219,9/23/2016 9:58,9,O,13.72279835,100.5806732,13.72,100.58,,
AK2804,AK2804_T_8219,9/23/2016 10:18,10,D,13.72402859,100.5668716,13.72,100.57,2999,20
AK2804,AK2804_T_8221,9/23/2016 10:24,10,O,13.71850872,100.5697098,13.72,100.57,,
AK2804,AK2804_T_8221,9/23/2016 10:59,10,D,13.70911217,100.5409164,13.71,100.54,7390,35
AK2804,AK2804_T_8222,9/23/2016 11:06,11,O,13.71262455,100.5445023,13.71,100.54,,
AK2804,AK2804_T_8222,9/23/2016 11:56,11,D,13.73501396,100.5633621,13.74,100.56,9907,50
AK2804,AK2804_T_8223,9/23/2016 12:17,12,O,13.73299408,100.5639725,13.73,100.56,,
AK2804,AK2804_T_8223,9/23/2016 12:20,12,D,13.7325449,100.5628052,13.73,100.56,312,3
AK2804,AK2804_T_8225,9/23/2016 12:43,12,O,13.74589825,100.5522842,13.75,100.55,,
AK2804,AK2804_T_8225,9/23/2016 12:53,12,D,13.73941898,100.5569305,13.74,100.56,1165,10
AK2804,AK2804_T_8227,9/23/2016 13:03,13,O,13.73291683,100.5672226,13.73,100.57,,
AK2804,AK2804_T_8227,9/23/2016 13:48,13,D,13.7295208,100.5372086,13.73,100.54,9333,45
AK2804,AK2804_T_8229,9/23/2016 14:06,14,O,13.72370625,100.5503616,13.72,100.55,,
AK2804,AK2804_T_8229,9/23/2016 14:25,14,D,13.72663784,100.5628891,13.73,100.56,3715,19
AK2804,AK2804_T_8231,9/23/2016 14:28,14,O,13.72891998,100.5648117,13.73,100.56,,
AK2804,AK2804_T_8231,9/23/2016 14:39,14,D,13.73286915,100.5609207,13.73,100.56,1643,11
AK2804,AK2804_T_8233,9/23/2016 14:50,14,O,13.7199316,100.5669632,13.72,100.57,,
AK2804,AK2804_T_8233,9/23/2016 14:55,14,D,13.72565174,100.5650024,13.73,100.57,737,5
AK2804,AK2804_T_8235,9/23/2016 14:57,14,O,13.72819328,100.5651016,13.73,100.57,,
AK2804,AK2804_T_8235,9/23/2016 15:58,15,D,13.64928055,100.5408478,13.65,100.54,12202,61
AK2804,AK2804_T_8236,9/23/2016 16:18,16,O,13.65367699,100.5407867,13.65,100.54,,
AK2804,AK2804_T_8236,9/23/2016 16:28,16,D,13.64853859,100.566391,13.65,100.57,2960,10
AK2804,AK2804_T_8238,9/23/2016 16:42,16,O,13.65869522,100.591835,13.66,100.59,,
AK2804,AK2804_T_8238,9/23/2016 16:46,16,D,13.64937115,100.5933304,13.65,100.59,1061,4
AK2804,AK2804_T_8240,9/23/2016 17:18,17,O,13.64164829,100.5938568,13.64,100.59,,
AK2804,AK2804_T_8240,9/23/2016 17:24,17,D,13.63962555,100.5931168,13.64,100.59,240,6
AK2804,AK2804_T_8242,9/23/2016 17:54,17,O,13.61705494,100.592926,13.62,100.59,,
AK2804,AK2804_T_8242,9/23/2016 17:56,17,D,13.61241341,100.5935059,13.61,100.59,552,2
AK2804,AK2804_T_8244,9/23/2016 18:50,18,O,13.4950304,100.8551636,13.5,100.86,,
AK2804,AK2804_T_8244,9/23/2016 19:10,19,D,13.50886059,100.8205261,13.51,100.82,4068,20
AK2804,AK2804_T_8246,9/23/2016 19:18,19,O,13.53182316,100.7880936,13.53,100.79,,
AK2804,AK2804_T_8246,9/23/2016 19:41,19,D,13.51011467,100.8094559,13.51,100.81,5316,23
AK2804,AK2804_T_8247,9/23/2016 20:32,20,O,13.50965405,100.8085556,13.51,100.81,,
AK2804,AK2804_T_8247,9/23/2016 20:50,20,D,13.52175522,100.6538086,13.52,100.65,17319,18
AK2806,AK2806_T_3444,9/23/2016 3:29,3,O,13.8443718,100.838623,13.84,100.84,,
AK2806,AK2806_T_3444,9/23/2016 3:40,3,D,13.81532001,100.7513733,13.82,100.75,11718,11
AK2806,AK2806_T_3445,9/23/2016 3:45,3,O,13.81621838,100.7449722,13.82,100.74,,
AK2806,AK2806_T_3445,9/23/2016 3:53,3,D,13.77147007,100.6639328,13.77,100.66,10091,8
AK2806,AK2806_T_3447,9/23/2016 8:47,8,O,14.31147099,101.2954788,14.31,101.3,,
AK2806,AK2806_T_3447,9/23/2016 9:00,9,D,14.23426342,101.2450256,14.23,101.25,11146,13
AK2806,AK2806_T_3448,9/23/2016 9:27,9,O,14.23444557,101.2445602,14.23,101.24,,
AK2806,AK2806_T_3448,9/23/2016 9:50,9,D,14.20103168,101.0605087,14.2,101.06,23525,23
AK2806,AK2806_T_3449,9/23/2016 10:08,10,O,14.20063019,101.0598602,14.2,101.06,,
AK2806,AK2806_T_3449,9/23/2016 10:11,10,D,14.19109631,101.0484238,14.19,101.05,1637,3
AK2806,AK2806_T_3450,9/23/2016 10:31,10,O,14.18738174,101.0418549,14.19,101.04,,
AK2806,AK2806_T_3450,9/23/2016 11:54,11,D,13.85863686,100.5680008,13.86,100.57,69334,83
AK2806,AK2806_T_3451,9/23/2016 12:01,12,O,13.85791111,100.5675278,13.86,100.57,,
AK2806,AK2806_T_3451,9/23/2016 12:39,12,D,13.75148869,100.5430603,13.75,100.54,13556,38
AK2806,AK2806_T_3453,9/23/2016 15:13,15,O,13.72554111,100.5595093,13.73,100.56,,
AK2806,AK2806_T_3453,9/23/2016 15:42,15,D,13.75131798,100.5429459,13.75,100.54,5055,29
AK2806,AK2806_T_3455,9/23/2016 19:34,19,O,13.70593357,100.5066833,13.71,100.51,,
AK2806,AK2806_T_3455,9/23/2016 19:56,19,D,13.757514,100.5358047,13.76,100.54,7293,22
AK2806,AK2806_T_3457,9/23/2016 20:20,20,O,13.80052471,100.5522842,13.8,100.55,,
AK2806,AK2806_T_3457,9/23/2016 20:36,20,D,13.80735683,100.5714111,13.81,100.57,3004,16
AK2806,AK2806_T_3459,9/23/2016 21:16,21,O,13.78694725,100.6765671,13.79,100.68,,
AK2806,AK2806_T_3459,9/23/2016 21:32,21,D,13.81261539,100.7277908,13.81,100.73,6446,16
AK2806,AK2806_T_3461,9/23/2016 21:44,21,O,13.83007717,100.7703247,13.83,100.77,,
AK2806,AK2806_T_3461,9/23/2016 21:56,21,D,13.85466576,100.8394012,13.85,100.84,8416,12
AK2807,AK2807_T_13538,9/23/2016 16:13,16,O,13.92130756,100.6409378,13.92,100.64,,
AK2807,AK2807_T_13538,9/23/2016 16:33,16,D,13.92162418,100.6408691,13.92,100.64,36,20
AK2807,AK2807_T_13540,9/23/2016 16:55,16,O,13.9622612,100.6200562,13.96,100.62,,
AK2807,AK2807_T_13540,9/23/2016 17:03,17,D,13.99065399,100.6148682,13.99,100.61,3210,8
AK2807,AK2807_T_13542,9/23/2016 17:19,17,O,13.98716068,100.5639572,13.99,100.56,,
AK2807,AK2807_T_13542,9/23/2016 18:14,18,D,13.98981953,100.6145096,13.99,100.61,12260,55
AK2807,AK2807_T_13544,9/23/2016 18:33,18,O,14.06104565,100.5976486,14.06,100.6,,
AK2807,AK2807_T_13544,9/23/2016 18:36,18,D,14.06494999,100.5920792,14.06,100.59,823,3
AK2807,AK2807_T_13546,9/23/2016 18:39,18,O,14.06559467,100.6047592,14.07,100.6,,
AK2807,AK2807_T_13546,9/23/2016 18:42,18,D,14.06560993,100.6058502,14.07,100.61,118,3
AK2807,AK2807_T_13548,9/23/2016 19:06,19,O,14.00411129,100.6153107,14,100.62,,
AK2807,AK2807_T_13548,9/23/2016 19:09,19,D,13.99449635,100.6132813,13.99,100.61,1152,3
AK2807,AK2807_T_13550,9/23/2016 19:23,19,O,13.98708153,100.6068268,13.99,100.61,,
AK2807,AK2807_T_13550,9/23/2016 19:27,19,D,13.98944187,100.6139984,13.99,100.61,843,4
AK2807,AK2807_T_13552,9/23/2016 19:41,19,O,14.113801,100.6152115,14.11,100.62,,
AK2807,AK2807_T_13552,9/23/2016 20:05,20,D,14.06612587,100.6176605,14.07,100.62,11449,24
AK2807,AK2807_T_13553,9/23/2016 20:21,20,O,14.06545639,100.6176758,14.07,100.62,,
AK2807,AK2807_T_13553,9/23/2016 20:47,20,D,13.99097443,100.6153717,13.99,100.62,13604,26
AK2807,AK2807_T_13555,9/23/2016 21:01,21,O,13.9616766,100.611908,13.96,100.61,,
AK2807,AK2807_T_13555,9/23/2016 21:08,21,D,13.98780155,100.6154709,13.99,100.62,3502,7
AK2807,AK2807_T_13557,9/23/2016 21:16,21,O,14.03946114,100.6160889,14.04,100.62,,
AK2807,AK2807_T_13557,9/23/2016 21:34,21,D,14.00156116,100.6151886,14,100.62,10162,18
AK2807,AK2807_T_13559,9/23/2016 21:50,21,O,14.13266087,100.6187134,14.13,100.62,,
AK2807,AK2807_T_13559,9/23/2016 21:52,21,D,14.12324238,100.618927,14.12,100.62,1049,2
AK2807,AK2807_T_13561,9/23/2016 22:14,22,O,14.12270355,100.6190033,14.12,100.62,,
AK2807,AK2807_T_13561,9/23/2016 22:45,22,D,13.96003246,100.620842,13.96,100.62,18170,31
AK2807,AK2807_T_13563,9/23/2016 22:51,22,O,13.95088577,100.6336441,13.95,100.63,,
AK2807,AK2807_T_13563,9/23/2016 23:05,23,D,13.92219257,100.6028748,13.92,100.6,6763,14
AK2807,AK2807_T_13565,9/23/2016 23:27,23,O,13.75313187,100.5749054,13.75,100.57,,
AK2807,AK2807_T_13565,9/23/2016 23:52,23,D,13.77879047,100.5735397,13.78,100.57,3904,25
AK2808,AK2808_T_4698,9/23/2016 4:22,4,O,13.6977644,100.851387,13.7,100.85,,
AK2808,AK2808_T_4698,9/23/2016 4:24,4,D,13.69403458,100.8610916,13.69,100.86,1128,2
AK2808,AK2808_T_4699,9/23/2016 4:41,4,O,13.69806671,100.8503876,13.7,100.85,,
AK2808,AK2808_T_4699,9/23/2016 4:49,4,D,13.70558071,100.822113,13.71,100.82,4693,8
AK2808,AK2808_T_4701,9/23/2016 9:52,9,O,12.5616312,99.96033478,12.56,99.96,,
AK2808,AK2808_T_4701,9/23/2016 10:03,10,D,12.44728088,99.96318054,12.45,99.96,13119,11
AK2808,AK2808_T_4703,9/23/2016 10:30,10,O,12.39851475,99.98930359,12.4,99.99,,
AK2808,AK2808_T_4703,9/23/2016 11:10,11,D,12.61656284,99.94953156,12.62,99.95,28680,40
AK2808,AK2808_T_4704,9/23/2016 11:50,11,O,12.61664581,99.94928741,12.62,99.95,,
AK2808,AK2808_T_4704,9/23/2016 12:16,12,D,12.81717587,99.94056702,12.82,99.94,25261,26
AK2808,AK2808_T_4705,9/23/2016 12:33,12,O,12.82337666,99.9378891,12.82,99.94,,
AK2808,AK2808_T_4705,9/23/2016 13:30,13,D,13.41569519,100.0283432,13.42,100.03,89910,57
AK2808,AK2808_T_4706,9/23/2016 13:39,13,O,13.43039894,100.0468674,13.43,100.05,,
AK2808,AK2808_T_4706,9/23/2016 15:01,15,D,13.65794945,100.6009979,13.66,100.6,72086,82
AK2809,AK2809_T_12320,9/23/2016 0:07,0,O,13.74269772,100.6019516,13.74,100.6,,
AK2809,AK2809_T_12320,9/23/2016 0:16,0,D,13.7409811,100.6422577,13.74,100.64,5414,9
AK2809,AK2809_T_12329,9/23/2016 9:25,9,O,13.76673603,100.6403656,13.77,100.64,,
AK2809,AK2809_T_12329,9/23/2016 9:27,9,D,13.76871967,100.6398773,13.77,100.64,230,2
AK2809,AK2809_T_12333,9/23/2016 10:24,10,O,13.75194263,100.6220398,13.75,100.62,,
AK2809,AK2809_T_12333,9/23/2016 10:26,10,D,13.74645042,100.6240234,13.75,100.62,655,2
AK2809,AK2809_T_12335,9/23/2016 10:43,10,O,13.7414093,100.6279602,13.74,100.63,,
AK2809,AK2809_T_12335,9/23/2016 10:57,10,D,13.76089382,100.6287537,13.76,100.63,5437,14
AK2809,AK2809_T_12337,9/23/2016 11:07,11,O,13.77610207,100.6738281,13.78,100.67,,
AK2809,AK2809_T_12337,9/23/2016 11:10,11,D,13.77150917,100.6641159,13.77,100.66,1193,3
AK2809,AK2809_T_12338,9/23/2016 11:17,11,O,13.77057266,100.6636124,13.77,100.66,,
AK2809,AK2809_T_12338,9/23/2016 11:19,11,D,13.76903343,100.6602097,13.77,100.66,437,2
AK2809,AK2809_T_12342,9/23/2016 12:33,12,O,13.71308517,100.5745316,13.71,100.57,,
AK2809,AK2809_T_12342,9/23/2016 12:38,12,D,13.71753788,100.5847015,13.72,100.58,1734,5
AK2809,AK2809_T_12344,9/23/2016 12:40,12,O,13.71840382,100.5847092,13.72,100.58,,
AK2809,AK2809_T_12344,9/23/2016 12:48,12,D,13.72865963,100.5960236,13.73,100.6,3030,8
AK2809,AK2809_T_12348,9/23/2016 13:24,13,O,13.73299026,100.6318665,13.73,100.63,,
AK2809,AK2809_T_12348,9/23/2016 13:28,13,D,13.73682785,100.6238785,13.74,100.62,1095,4
AK2809,AK2809_T_12350,9/23/2016 13:38,13,O,13.73600769,100.6233444,13.74,100.62,,
AK2809,AK2809_T_12350,9/23/2016 13:55,13,D,13.73894024,100.6164093,13.74,100.62,4345,17
AK2809,AK2809_T_12354,9/23/2016 14:36,14,O,13.72926331,100.5691528,13.73,100.57,,
AK2809,AK2809_T_12354,9/23/2016 14:48,14,D,13.72298241,100.5804062,13.72,100.58,1495,12
AK2809,AK2809_T_12356,9/23/2016 15:26,15,O,13.83005524,100.6322708,13.83,100.63,,
AK2809,AK2809_T_12356,9/23/2016 15:30,15,D,13.81619167,100.6235199,13.82,100.62,1949,4
AK2809,AK2809_T_12358,9/23/2016 15:43,15,O,13.80994129,100.6200256,13.81,100.62,,
AK2809,AK2809_T_12358,9/23/2016 15:54,15,D,13.77535343,100.6287384,13.78,100.63,5156,11
AK2809,AK2809_T_12360,9/23/2016 16:19,16,O,13.76715183,100.6746826,13.77,100.67,,
AK2809,AK2809_T_12360,9/23/2016 16:47,16,D,13.77420044,100.6682129,13.77,100.67,4675,28
AK2809,AK2809_T_12361,9/23/2016 16:58,16,O,13.77569962,100.6698914,13.78,100.67,,
AK2809,AK2809_T_12361,9/23/2016 17:02,17,D,13.78242397,100.6829376,13.78,100.68,1603,4
AK2809,AK2809_T_12363,9/23/2016 17:18,17,O,13.77412891,100.6564102,13.77,100.66,,
AK2809,AK2809_T_12363,9/23/2016 17:29,17,D,13.77784729,100.6747665,13.78,100.67,3586,11
AK2809,AK2809_T_12365,9/23/2016 17:41,17,O,13.80284023,100.7135086,13.8,100.71,,
AK2809,AK2809_T_12365,9/23/2016 17:50,17,D,13.79806423,100.6979218,13.8,100.7,1806,9
AK2809,AK2809_T_12368,9/23/2016 18:43,18,O,13.8614378,100.6770935,13.86,100.68,,
AK2809,AK2809_T_12368,9/23/2016 18:55,18,D,13.81985474,100.662117,13.82,100.66,7023,12
AK2809,AK2809_T_12369,9/23/2016 19:01,19,O,13.81955719,100.6580276,13.82,100.66,,
AK2809,AK2809_T_12369,9/23/2016 19:29,19,D,13.76292038,100.6479492,13.76,100.65,7512,28
AK2809,AK2809_T_12371,9/23/2016 19:39,19,O,13.78120041,100.6808853,13.78,100.68,,
AK2809,AK2809_T_12371,9/23/2016 19:42,19,D,13.78788662,100.6782913,13.79,100.68,1190,3
AK2809,AK2809_T_12372,9/23/2016 19:53,19,O,13.78771782,100.6781311,13.79,100.68,,
AK2809,AK2809_T_12372,9/23/2016 20:12,20,D,13.76836967,100.6512604,13.77,100.65,6374,19
AK2809,AK2809_T_12374,9/23/2016 20:36,20,O,13.70121765,100.6379318,13.7,100.64,,
AK2809,AK2809_T_12374,9/23/2016 20:50,20,D,13.71639156,100.6539917,13.72,100.65,5254,14
AK2809,AK2809_T_12376,9/23/2016 21:26,21,O,13.9345808,100.734314,13.93,100.73,,
AK2809,AK2809_T_12376,9/23/2016 21:29,21,D,13.93470573,100.7433624,13.93,100.74,978,3
AK2809,AK2809_T_12378,9/23/2016 21:42,21,O,13.93423462,100.7406082,13.93,100.74,,
AK2809,AK2809_T_12378,9/23/2016 21:45,21,D,13.93403625,100.7209396,13.93,100.72,2127,3
AK2809,AK2809_T_12380,9/23/2016 21:58,21,O,13.82221603,100.6794128,13.82,100.68,,
AK2809,AK2809_T_12380,9/23/2016 22:22,22,D,13.77477169,100.6692886,13.77,100.67,13973,24
AK2809,AK2809_T_12381,9/23/2016 22:51,22,O,13.77551842,100.6699753,13.78,100.67,,
AK2809,AK2809_T_12381,9/23/2016 23:09,23,D,13.73818398,100.644371,13.74,100.64,10555,18
AK2809,AK2809_T_12383,9/23/2016 23:14,23,O,13.736063,100.6616821,13.74,100.66,,
AK2809,AK2809_T_12383,9/23/2016 23:16,23,D,13.73966599,100.6488495,13.74,100.65,1446,2
AK2809,AK2809_T_12385,9/23/2016 23:29,23,O,13.7205019,100.6156998,13.72,100.62,,
AK2809,AK2809_T_12385,9/23/2016 23:44,23,D,13.74130726,100.6272507,13.74,100.63,6890,15
AK2810,AK2810_T_8373,9/23/2016 6:53,6,O,13.74303722,100.5377884,13.74,100.54,,
AK2810,AK2810_T_8373,9/23/2016 7:10,7,D,13.74967766,100.5465927,13.75,100.55,4624,17
AK2810,AK2810_T_8375,9/23/2016 7:23,7,O,13.74536419,100.5823059,13.75,100.58,,
AK2810,AK2810_T_8375,9/23/2016 7:39,7,D,13.73693848,100.6225586,13.74,100.62,4510,16
AK2810,AK2810_T_8377,9/23/2016 7:45,7,O,13.73819542,100.6415405,13.74,100.64,,
AK2810,AK2810_T_8377,9/23/2016 7:52,7,D,13.74455357,100.6433792,13.74,100.64,963,7
AK2810,AK2810_T_8379,9/23/2016 7:59,7,O,13.7347393,100.6618805,13.73,100.66,,
AK2810,AK2810_T_8379,9/23/2016 8:19,8,D,13.70916367,100.692688,13.71,100.69,7100,20
AK2810,AK2810_T_8381,9/23/2016 8:30,8,O,13.71934032,100.6722641,13.72,100.67,,
AK2810,AK2810_T_8381,9/23/2016 8:39,8,D,13.69911098,100.6470337,13.7,100.65,4861,9
AK2810,AK2810_T_8385,9/23/2016 9:45,9,O,13.59889126,100.5974045,13.6,100.6,,
